day_number,name,hagiography,url,weight
213,Светиот маченик Емилијан,"Во времето на Јулијан Отстапник во тракискиот град Доростол живееше момчето Емилијан, слуга на градоначалникот. Кога царот Отстапник почна со меч и со оган да го сотира христијанството ширум римското царство, во Доростол дојде царски пратеник да ги убива христијаните. Но не најде ни еден единствен. Израдуван од тоа, тој им приреди голема гозба на доростолските граѓани и заповеда големо жртвопринесување на идолите и деноноќна веселба по целиот град. Таа ноќ тргна Свети Емилијан по идолските храмови, по плоштадите и градските улици и со копач ги испокрши сите идоли. Утредента во градот настана ужас. Сите го бараа разурнувачот на нивните богови. Беше фатен еден селанец когошто го видоа тоа утро како минува крај храмот. Кога виде дека ќе пострада невин човек, Емилијан си рече: „Ако го сокријам своето дело, што корист од тоа што го сторив? Зар да се најдам пред Бога како убиец на невин човек?“ Му се пријави, значи, на царскиот намесник и призна сѐ. Овој разјарен го запраша Емилијан кој го наговори на она дело. Христовиот маченик одговори: „Бог и мојата душа ми заповедаа да ги урнам мртвите столбови што ги нарекувате богови.“ Тогаш судијата нареди да го бијат, а после да го изгорат во оган. Така го заврши својот земен живот Свети Емилијан и се пресели во небесниот на 18 јули 362 година.",http://mpc.org.mk/Kalendar/prolog.asp?id=1615,1
213,Преподобен Памво,"Мисирец и подвижник на Нитриската Гора. Современик на Св. Антониј Велики и самиот голем во монашките подвизи. Беше познат особено по две особини: со долго вежбање го заклучи својот јазик да не каже ниеден излишен збор и никогаш не јадеше друг леб освен оној што го заработи плетејќи рогозини со своите раце. Беше сличен на ангел Божји и на старост лицето му светеше како некогаш на Мојсеј, така што монасите не можеа да го гледаат в лице. Ни на најпростите прашања не даваше брз одговор, без претходно да се помоли во срцето и да размисли. Еднаш Александрискиот патријарх Теофил ги посети монасите во Нитрија. Тогаш монасите го молеа Памво: „Кажи му на отецот слово за наѕидување за да му биде на полза“. Молчаливиот Памво одговори: „Ако моето молчење не му е од полза ни моето слово нема да му биде“. Патуваше еднаш Свети Памво со монасите по Мисир. Кога наидоа покрај некоја група луѓе што седеа додека монасите минуваа крај нив, Свети Памво им рече: „Станете и поздравете ги монасите за да примите благослов од нив, зашто тие непрестајно беседат со Бога и нивните усни се свети“. Овој прекрасен светител проѕираше јасно во судбините на мртвите и на живите луѓе. Се упокои во Господа во 386 година.",http://mpc.org.mk/Kalendar/prolog.asp?id=1616,1
213,Преподобните Пајсиј и Исаија,"Родени браќа, од богат род. Едниот се посвети на подвиг во пустина, а другиот на подвигот на милосрдност кон луѓето. Свети Памво обајцата ги виде во Рајот. Со ова се реши спорот меѓу монасите околу тоа што е подобро: пустинскиот подвиг или делото на милосрдноста. И едното и другото кога се вршат во името Христово водат во Рајот.",http://mpc.org.mk/Kalendar/prolog.asp?id=1617,1
213,Преподобниот Јован многустрадален,"Затворник во пештерата на Свети Антониј Киевски. Триесет години беше мачен од блудната страст, против која се бореше неотстапно, додека не ја победи со Божја помош и со допир на моштите на Свети Мојсеј Угрин (под 26 јули). Кога ја победи оваа скверна страст, Свети Јован беше заблеснат од небесна светлина однатре, со која ноќе можеше да гледа како да е ден.",http://mpc.org.mk/Kalendar/prolog.asp?id=1618,0
214,Преподобна Макрина,"Најстарата сестра на Св. Василиј Велики и Св. Григориј Ниски. Како девица рано ја свршија за некој благороден младич. Но кога ѝ умре свршеникот, Макрина се заветува никогаш да не стапи во брак, говорејќи: „Не е право девојката верена за еден вереник да оди кај друг; според природниот закон сопружништвото треба да биде едно како што е едно раѓањето и една смртта“. Уште го оправдуваше таа ова со верата во Воскресението, сметајќи го својот вереник не за мртов, туку за жив во Бога. „Грев и срамота е“, велеше, „сопругата да не ја сочува верноста кон сопругот кога тој ќе појде во некоја далечна и непозната земја“. Потоа заедно со нејзината мајка Емилија примија монаштво во еден девствен манастир, каде што се подвизуваа со други монахињи. Живееја од трудот на своите раце, а поголемиот дел од времето го посветуваа на богомислие, молитва и непрестајно воздигнување на умот кон Бога. По некое време мајка ѝ умре, а потоа и брат ѝ Василиј. Деветтиот месец по смртта на Василиј дојде да ја посети Григориј, но ја најде на смртна постела. Пред смртта Макрина Му вознесе молитва на Бога: „Ти Господи ги упокојуваш нашите тела со сон смртен на некое време, но после повторно ќе ги разбудиш со последната труба. Прости ми и дај ми кога мојата душа ќе ја соблече нејзината телесна облека да застане пред Тебе непорочна и без грев и да биде како темјан пред Тебе.“ Потоа со раката си направи крсен знак на челото, на очите, на лицето, на срцето и издивна. Се упокои во Господ во 379 година.",http://mpc.org.mk/Kalendar/prolog.asp?id=1619,1
214,Преподобниот Диј,"Родум од Антиохија Сириска, од христијански родители. Во младоста научен на монашки подвиг од боговдахновени мажи. Откако издржа макотрпна и долготрајна борба со ѓаволот и против телесната похот, Бог му даде голем дар на чудотворство. Во своите молитви најчесто се обраќаше до Света Троица. Со силата на молитвата правеше големи и страшни чуда: направи сув стап да се разелени, наполни сув бунар со вода, еден неверен човек го умртви и пак го воскресна. После некое двојно небесно видение ја напушти Антиохија и се пресели во Цариград, па го продолжи подвигот во близина на овој град. Славата за него брзо се разнесе, па и самиот цар Теодосиј Помладиот го посети за да прими од него совет, а патријархот Атик го наговори да прими свештенички чин и го ракоположи. Откако поживеа многу години се подготви за смртта, се причести, ги поучи браќата, легна на постела и пред очите на сите беше мртов. Веста за неговата смрт привлече многу народ, дојде и патријархот Атик заедно со Александрискиот патријарх. Но кога сакаа да го погребаат, тој одеднаш стана како разбуден од сон и рече: „Бог ми подари уште петнаесет години од овој живот.“ Оттогаш Свети Диј поживеа точно петнаесет години и многумина ги поучи на патот на спасението. Исцели мнозина, на многумина им помогна во разни беди и неволји и најпосле ја предаде својата душа на Господа, Кому сиот свој живот верно Му послужи. Се упокои во длабока старост, во 430 година.",http://mpc.org.mk/Kalendar/prolog.asp?id=1620,1
215,Светиот пророк Илија,"Боговидец, чудотворец, ревнител за Божјата вера. Родум од племето Ароново, од градот Тесвит и затоа е наречен Тесвитјанин. Кога се роди Илија, неговиот татко Савах виде ангели Божји околу детето како го повиваат во оган и му даваат да јаде пламен. Ова беше предзнак за неговиот пламенен карактер и за богодаруваната огнена сила во него. Целата своја младост ја мина во богомислие и во молитва, повлекувајќи се често во пустината за во тишина да размислува и да се моли. Во тоа време еврејското царство беше разделено на два нееднакви дела: Јудиното царство опфаќаше само две племиња, Јудиното и Венјаминовото, со престолнината во Ерусалим, а Израилевото царство ги вклучуваше останатите десет племиња со престолнина во Самарија. Со првото царство владееја потомците на Јеровоам, слуга на Соломон. Најголем судир пророкот Илија имаше со израилскиот цар Ахав и со неговата изопачена жена Језавела. Зашто тие им се поклонуваа на идолите и го одвраќа народот од служењето на единствениот и жив Бог. Одозгора уште и Језавела, којашто беше Сиријка, го наговори мажот ѝ да подигне храм за сирискиот бог Ваал и да одреди свештеници за тој лажен бог. Со големи чуда Илија ја покажа силата и власта Божја: го затвори небото, па немаше дожд три години и шест месеци; спушти оган од небото и Му запали жртва на својот Бог, а жреците на Ваал тоа не можеа да го направат; низведе дожд од небото со својата молитва; чудесно ги умножи брашното и маслото во куќата на вдовицата во Сарепта и го воскресна нејзиниот умрен син; му прорече на Ахав дека кучињата крвта ќе му ја лижат и на Језавела дека кучињата ќе ја изедат, што и се случи; и многу други чуда изврши и настани предвести. На Хорив разговараше со Бога и во тивкиот свеж ветрец го чу гласот Божји. Пред да се вознесе го зеде Елисеј и го одреди за наследник во пророчката служба; со својата наметка го пресече Јордан; и најпосле беше земен на небото во огнени кочии со огнени коњи. На Тавор заедно со Мојсеј Му се јави на Господ Исус Христос. Пред крајот на светот Илија повторно ќе се јави за да ја сотре силата на Антихристот (Откр. 11).",http://mpc.org.mk/Kalendar/prolog.asp?id=1621,3
215,"Свети Илија, патријарх Ерусалимски и Свети Флавијан, патријарх Антиохиски","Големи ревнители за верата и бранители на Православието. Обајцата умреа во прогонство каде што ги протера царот Анастасиј. Точно ја предвидоа смртта на овој цар и својата. Истовремено си пишуваа еден на друг од оддалечени места: „Царот Анастасиј денес умре, да појдеме и ние со него пред Судот Божји “. И по два дена и двајцата светители се упокоија, во 518 година.",http://mpc.org.mk/Kalendar/prolog.asp?id=1622,0
216,Светиот пророк Езекил,"Син на свештеник од градот Сарира. Одведен во ропство во Вавилон со царот Јехонија и со многу други Израилци. Живеејќи во ропство Езекил пророкуваше дваесет и седум години. Беше современик со пророкот Еремија. И додека Еремија учеше и пророкуваше во Ерусалим, дотогаш Езекил учеше и пророкуваше во Вавилон. Пророштвата на Еремија ги дознаваа во Вавилон, а пророштвата на Езекил во Ерусалим. Пророштвата на обајцата свети мажи се совпаѓаа. И обајцата беа наскрбувани и мачени од неверниот род еврејски. Пророкот Езекил имаше страшни и нечуени виденија. На реката Ховар ги виде небесата отворени, облак, оган и блескање и четири животни како растопен бакар. Едното животно имаше лице човечко, другото лице на лав, третото телешко, а четвртото орловско. Човечкото лице Го означува Господ воплотен како човек, лавовското го означува Неговото Божество, телешкото неговата жртва, лицето орловско Неговото воскресение и вознесение. Другпат му се покажа слика на воскресението на мртвите. Пророкот виде долина полна со суви мртовечки коски и кога над нив слезе Духот Божји сите мртовци оживеаја и застанаа на своите нозе. Ја виде уште и најстрашната пропаст на Ерусалим, кога гневот Божји покоси сѐ освен оние што отпорано беа обележани со грчкиот знак наречен Тав, а тој знак е како нашата буква Т, што е повторно знак на крстот. Злобата на Евреите не го поштеди ниту овој свет маж. Огорчени на него затоа што ги изобличуваше, Евреите го врзаа за опашки на коњи и така го растргнаа. Погребан е во гробницата на Ноевиот син Сим.",http://mpc.org.mk/Kalendar/prolog.asp?id=1623,1
216,Преподобните Симеон и Јован,"Како млади луѓе ги оставија домот и татковината. Симеон остави стара мајка, а Јован млада сопруга. Во обителта на Свети Герасим примија монаштво од игуменот Никон и се оддалечија во пустината, каде што во најтешки подвизи поживеаја многу години. Телата си ги умртвија во мнгоубројни подвизи и беа како две суви дрва. Еден ден Симеон му рече на Јован: „Чувај го своето срце од сѐ што ќе видиш во светот. До што ќе се допре твојата рака нека не се допира срцето твое. Кога ќе јаде устата, срцето нека не се насладува. Кога ќе одат нозете, внатре во тебе да биде мир. И што и да правиш однадвор, твојот ум нека пребива невознемирен. Моли Го Бога за мене, да не нѐ разлачи Бог еден од друг во идниот живот“. Свети Симеон го прими советот на својот другар, го целива и потоа ја напушти пустината и појде како јуродив да ги научи луѓето и да ги обрати кон верата Христова. Пред луѓето се правеше луд, срцето му беше храм на Светиот Дух, а во тој храм непрестајната молитва. Имаше изобилна благодат Божја, па проѕираше во сите човечки тајни во близина и надалеку, ги исцелуваше луѓето од злите духови и од други беди. Играјќи по улиците како луд, им приоѓаше на луѓето и им шепотеше за нивните гревови на уво и ги повикуваше на покајание. Дури и на сон им се јавуваше на грешници, ги укоруваше за гревовите и ги повикуваше на покајание. Така на некој незнабожечки глумец Балиј, којшто јавно ги исмеваше христијанските светости, Свети Симеон му се јави во сон и го искара и му се закани, та овој се покаја и стана добар христијанин. Некој блуден младич се симнал од умот преку блудот. Свети Симеон го виде како лудува и го удри со раката по образ, велејќи му: „Не врши прељуба!“ Во тој миг нечистиот дух излезе од младичот, а младичот стана здрав.",http://mpc.org.mk/Kalendar/prolog.asp?id=1624,1
217,Света Марија Магдалина,"Мироносица рамноапостолна. Родум од местото Магдала крај Генисаретското Езеро, од племето Исахарово. Претходно мачена од седум зли дуохви, од кои ја ослободи Господ Исус и ја направи здрава. Верна следбеничка и служителка на Господ за време на Неговиот земен живот. Стоеше под Крстот на Голгота заедно со Пресвета Богородица и тагуваше горко. По смртта на Господ трипати го посети Неговиот гроб. Кога Господ воскресна, Го виде двапати: еднаш додека беше сама, а вторпат заедно со останатите жени Мироносици. Патуваше во Рим, излезе пред кесарот Тибериј и предавајќи му црвено обоено јајце го поздрави со зборовите: „Христос воскресна!“ Тогаш пред кесарот го обвини Пилат за неправедната осуда на Господ Исус. Кесарот го прими нејзиното обвинение и го премести Пилат од Палестина во Галија, каде што овој неправеден судија и заврши, во царска немилост и во тешка болест. Потоа од Рим се врати во Ефес кај Св. Јован Богослов, на кого му помагаше во делото на проповедањето на Евангелието. Со огромна љубов кон воскреснатиот Господ и со голема ревност му го јавуваше на светот Евангелието, како вистински Христов апостол. Се упокои мирно во Ефес и според Преданието погребана е во истата пештера во којашто беа чудотворно успиени во стогодишен сон Седумте отроци, после оживеани, па повторно умрени (под 4 август). Моштите на Света Марија Магдалина подоцна се пренесени во Цариград. Во близина на Гетсиманската градина се наоѓа прекрасен руски храм којшто ѝ е посветен на оваа светителка.",http://mpc.org.mk/Kalendar/prolog.asp?id=1625,1
217,Светиот свештеномаченик Фока,"На овој ден е споменот на преносот на неговите мошти од Понт во Цариград, околу 404 година. Главното празнување на овој светител е на 22 септември и под тој ден е опишан неговиот живот и страдањата. На денешен ден се спомнува и едно чудо извршено од него. Еден човек Понтин го фатија Арапите. Го оковаа, му ги врзаа рацете одзади и така го оставија да умре. Лежејќи мешечки на земја и не можејќи да се помрдне, Понтин повика: „Свет маченику Фока, смилувај се и спаси ме!“ Го рече тоа и заспа, а во сонот виде како светителот Фока му се приближи, го фати за рака и му рече: „Ти простува Господ Исус Христос!“ Кога се разбуди, човекот се најде слободен и разрешен од сите врски. Стана значи и отиде во својот дом и го зеде споменот на Св. Фока за домашна слава.",http://mpc.org.mk/Kalendar/prolog.asp?id=1626,0
217,Преподобен Корнилиј Перејаславски,"На петнаесет години се замонаши кај Старецот Павел. Подоцна се повлече во пустина на молчание. Триесет години молчеше и не проговори со никого ни збор, така што мнозина го сметаа за нем. Толку се исуши со пост, што личеше на костур. Пред смртта прими схима и се упокои на 22 јули 1693 година.",http://mpc.org.mk/Kalendar/prolog.asp?id=1627,1
217,Светата маченичка Маркела,"На островот Хиос оваа светителка ужива огромна почит. Во нејзината црква постојано се случуваат чуда. Но нејзиното житие е непознато. Според Преданието Маркела била необично побожна девојка, која рано останала без мајка. Нејзиниот незнабожен и ѕвероподобен татко сакал да живее со ќерката како со жена. Маркела побегнала од татко ѝ. Но овој, разјарен како вистински ѕвер, ја стигнал и ја исекол на парчиња. Во близина на нејзиниот храм се наоѓаат некои камења коишто овде–онде биваат како со крв попрскани. Тие камења народот ги зема, ги носи в црква, ѝ се моли на Света Маркела, па ги полага врз болни, и од тоа оздравуваат.",http://mpc.org.mk/Kalendar/prolog.asp?id=1628,0
218,Светите маченици Трофим и Теофил и уште тринаесетмина со нив,"Пострадаа во Ликија во времето на царот Диоклецијан. Бидејќи никако не сакаа да се одречат од Христа ниту да им принесуваат жртви на идолите, беа ставани на разновидни маки: ги тепаа со камења, ги стружеа со остро железо, им ги прекршија колената и најпосле толку измачени и повеќе мртви одошто живи ги фрлија во оган. Силата Божја ги зачува неповредени од огнот. Тогаш ги извадија и ги убија со меч. Но Господ ги прослави и на земјата и во Своето небесно царство. Чесно пострадаа во Ликија во 308 година.",http://mpc.org.mk/Kalendar/prolog.asp?id=1629,1
218,Светиот свештеномаченик Аполинариј,"Ученик на Светиот апостол Петар, родум од градот Антиохија. Свети Петар го зеде со себе од Антиохија во Рим и во Рим го ракоположи за епископ на Равена. Кога дојде во овој град, Аполинариј влезе во домот на некој војник Иринеј, на когошто му го исцели синот од слепило и со тоа целиот тој дом го обрати кон вера во Христа. Исто така ја исцели од некоја мака и жената на равенскиот военоначалник, па го крсти и неговиот дом. Според желбата на овој военоначалник Аполинариј остана да пребива во неговиот дом. Тука направи и една домашна црква. И престојуваше во тој дом дванаесет години, проповедајќи го Евангелието и крштевајќи неверни. Во повеќе наврати беше луто мачен од незнабожечките старешини, но сесилната Божја десница го поддржуваше и го спасуваше. Најпосле беше осуден на прогонство во Илирик (на Блаканот). Коработ со којшто патуваа се разби од буре и потона, а од сите патници се спаси само Аполинариј со двајцата војници и со своите клирици. Бидејќи чудесно спасени, војниците поверуваа во силата на Аполинариевиот Бог и се крстија. Тогаш Аполинариј тргна да го проповеда Евангелието по целиот Балкан, спуштајќи се до Дунав. Потоа се упати во Тракија, каде што под истиот голем притисок го ширеше Господовото Евангелие. После три години работа на Балканот беше протеран назад во Италија. Тој дојде во Равена, каде што верните необично му се израдуваа. Кога слушнаа за ова, незнабожните старешини му пишаа на царот Веспазијан за Аполинариј како за маѓесник, па го прашаа дали да го предадат на смрт непријателот на нивните богови. На тоа царот одговори дека не треба да го убиваат, туку само да му побараат да им принесе жртва на нивните богови или да го протераат од градот, зашто вели: „Не прилега да му се одмаздуваме некому за боговите, бидејќи тие самите можат да им се одмаздат на своите непријатели ако се прогневат.“ Но и покрај оваа царска наредба незнабожците удрија на Аполинариј и го избодија со ножеви. Овој Божји слуга издивна од тешки рани, коишто го прославија во Царството Божјо. Моштите на Свети Аполинариј почиваат во Равена, во црквата што му е посветена.",http://mpc.org.mk/Kalendar/prolog.asp?id=1630,1
219,Светата маченичка Христина,"Родум од градот Тир, ќерка на царскиот намесник Урбан, идолопоклоничка. Не се знае од кои причини родителите ѝ го имаа дадено името Христина, но тоа ја криеше во себе тајната на нејзиното идно одење по Христа. До својата единаесетта година не знаеше за Христа ништо. А кога наполни единаесет години, нејзиниот татко, со цел до полната возраст да ја скрие од светот заради нејзината вонредна убавина, ѝ го одреди највисокиот кат од една висока кула и ја всели да живее таму. Ѝ ги устрои сите удобности за живот, ѝ даде робинки да ја служат, постави во нејзините одаи сребрени и златни идоли за секојдневно да им принесува жртви. Но на таа млада душа ѝ беше тегобно во онаа идолопоклоничка средина. Гледајќи ги низ прозорецот дење сонцето и сите убавини на светот, а ноќе чудесното блескање на ѕвездите, таа по својот природен разум дојде до цврстата вера во едниот жив Бог. Милостивиот Бог, Којшто го виде нејзиниот копнеж по вистината, ѝ испрати ангел кој ја прекрсти со крсниот знак, ја нарече невеста Христова и наполно ја поучи во богопознанието. Тогаш Христина ги искрши сите идоли по нејзините одаи и така предизвика ѕверска јарост кај татко ѝ. Тој ја изведе на суд, ја предаде на маки, а потоа ја фрли во затвор, со намера утредента да ја убие со меч. Но таа ноќ Урбан здрав како дрен ја испушти душата и отиде во гроб пред ќерка му. Потоа двајцата намесници Дион и Јулијан го продолжија истизавањето на Светата девица. Храброста во трпењето и чудата што ги изврши Христина со силата Божја обратија мнозина тирски незнабожци во христијанство. За време на нејзиното мачење Дион одеднаш падна мртов сред народот. Неговиот наследник Јулијан ѝ ги отсече градите и јазикот. Маченичката го зеде својот јазик и му го фрли на Јулијан во очи, од што тој одеднаш ослепе. Најпосле нејзините маки за Христа завршија со смрт под остар меч, а нејзиниот живот се продолжи во бесмртното ангелско царство. Света Христина пострада чесно во 3 век.",http://mpc.org.mk/Kalendar/prolog.asp?id=1631,1
219,"Преподобен Поликарп, игумен Печерски","Имаше „љубов кон Бога и кон ближните, радост заради непорочната совест, мир во победата над сите страсти, трпение при напасти и беди, благост во покорноста кон сите, милосрдност кон сиромасите, несомнена вера во вршењето на заповедите, кротост во непознавањето на гневот, воздржливост…“ Толку добро управуваше со Киево–Печерската Лавра, што по смртта не можеа да му најдат достоен наследник меѓу монасите (зашто и оние што беа достојни, од смирение не сакаа да го примат игуменството), па браќата беа принудени да го земат за игумен мирскиот свештеник Василиј. Свети Поликарп се упокои во Господ во 1182 година.",http://mpc.org.mk/Kalendar/prolog.asp?id=1632,1
220,Света Ана,"Мајката на Пресвета Богородица. Денес се празнува нејзиното успение, но нејзиниот главен празник е на 9 септември, под кој датум ѝ се напишани и службата и житието. Ана беше од коленото Левиево, ќерка на Матан свештеникот. После долг и богоугоден живот се упокои во длабока старост.",http://mpc.org.mk/Kalendar/prolog.asp?id=1633,1
220,"Света Олимпијада, ѓакониса","Родена е во Цариград од мошне прочуени родители. Татко ѝ, Анисиј Секунд, беше сенатор, а мајка ѝ му беше ќерка на оној славен големец Евлавиј, којшто се спомнува во житието на Св. Николај чудотворец. Кога порасна Олимпијада беше свршена за некој големец, којшто умре пред венчавката со оваа чесна девица. Залудно и царот и останатите роднини ја советуваа да се омажи за друг, таа не сакаше никого, но се предаде на богоугоден живот, од наследениот имот правејќи големи жртви за црквите и милостињи за бедните. Служеше при храмот како ѓакониса најпрво за време на патријархот Нектариј, а по неговата смрт за време на Свети Јован Златоуст. Пред да појде на прогонство, Златоуст ја посоветува Олимпијада да остане при храмот како и порано и да ѝ послужи на Црквата кого и да постават за патријарх после него. Но веднаш по прогонството на овој голем светител некој ја запали големата црква, а пожарот зафати и многубројни значајни градби во престолнината. Непријателите на Златоуст ја обвинија оаа света жена за злонамерно подметнување пожар. Олимпијада беше прогонета од Цариград во Никомидија, каде што се упокои во 410 година, оставајќи аманет телото да ѝ го положат во ковчег и да го фрлат во морето, па каде ќе го исфрли водата таму да го закопаат. Ковчегот беше исфрлен во местото Врохта, каде што имаше црква на Светиот апостол Тома. Од нејзините мошти низ вековите се пројавуваа големи чуда на исцеление. Прогонетиот Златоуст ѝ пишуваше на Олимпијада прекрасни писма, коишто и денес можат да им послужат за утеха на оние што страдаат заради правдата Божја. Меѓу другото Златоуст ѝ пишува на Олимпијада: „Сега сум многу радосен не само затоа што ти се избави од болеста но уште повеќе затоа што толку благородно ги поднесуваш сите неволји, ги нарекуваш трици, што ѝ е својствено на душа преисполнета со сила и изобилна во богатите плодови на мажественоста. Бидејќи ти не само што благородно ја поднесуваш несреќата туку не ни забележуваш дека дошла, и тоа без напрегање и без труд и неспокојство, дури и не им ја соопштуваш на другите, но како ликувајќи и торжествувајќи — тоа служи како доказ за најголема мудрост. “ (Писмо VI).",http://mpc.org.mk/Kalendar/prolog.asp?id=1634,1
220,Преподобната девица Евпраксија,"Ќерка на цариградскиот големец Антигон и роднина на царот Теодосиј Велики. Со мајка ѝ, којашто како млада остана вдовица, се преселија во Мисир давајќи прилози и молејќи се на Бога. Седумгодишната Евпраксија според својата горлива ревност се замонаши во еден женски манастир. Колку повеќе растеше толку потешки подвизи си наложуваше. Еднаш постеше четириесет дена. Се упокои во 413 година, во својата триесетта година. Имаше голема благодат Божја и исцелуваше од најтешки болести.",http://mpc.org.mk/Kalendar/prolog.asp?id=1635,1
220,Спомен на Петтиот Вселенски Собор,"Овој Собор беше во Цариград за време на царот Јустинијан Велики, во 553 година. На Соборот беа осудени сите монофизитски ереси, како и еретичките списи на Теодор Мопсуестски, на Теодорит Кирски и на Ориген (учење што се коси со воскресението на мртвите).",http://mpc.org.mk/Kalendar/prolog.asp?id=1636,0
221,Светиот свештеномаченик Ермолај,"Свештеник Никомидиски. Во времето на царот Максимијан беше со оние дваесет илјади маченици коишто царот ги осуди да бидат изгорени в црква (житие под 28 декември). Ермолај некако ја избегна смртта во таа прилика, заедно со уште двајца други свештеници, Ермип и Ермократ. Тој го крсти Свети Пантелејмон и заедно со него беше изведен на суд, мачен и најпосле убиен со меч. Со него пострадаа и Ермип и Ермократ и сите беа овенчани со венци на победа и слава во Царството Христово. Чесно пострадаа околу 304 година.",http://mpc.org.mk/Kalendar/prolog.asp?id=1637,0
